favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
46193,Twitter for iPhone,...Pelosi and her Do Nothing Democrats drug pricing bill doesn’t do the trick. FEWER cures! FEWER treatments! Time for the Democrats to get serious about bipartisan solutions to lowering prescription drug prices for families...,realDonaldTrump,False,Fri Nov 22 19:04:35 +0000 2019,11824,1197954043420827648
40567,Twitter for iPhone,Thank you Kevin for the nice words! https://t.co/DfY1V38EhD,,False,Sat Nov 23 22:37:34 +0000 2019,8885,1198370028153950209
60166,Twitter for iPhone,...Thank you @foxandfriends! Hopefully this is just the beginning of a massive story of injustice and treason. You will never learn this from the corrupt LameStream Media who get Pulitzer Prizes for reporting the story totally wrong. The ones who report it right get only RESPECT!,realDonaldTrump,False,Sat Oct 26 11:02:32 +0000 2019,15363,1188048259627081728
45772,Twitter for iPhone,“Pelosi Blatantly Lies During @GMA Interview About Schiff's Reading of Ukraine Transcript”https://t.co/a6HEwMnEmU,,False,Sat Oct 05 03:22:45 +0000 2019,14951,1180322404679241728
78073,Twitter for iPhone,"REPUBLICANS of Louisiana, it is really important for you to go out and vote on October 12th for either Eddie Rispone or Ralph Abraham (both Great), which will lead to a runoff against....",,False,Tue Oct 01 22:15:28 +0000 2019,21331,1179157911374897166
113750,Twitter for iPhone,"Hope all House Republicans, and honest House Democrats, will vote to CENSURE Rep. Adam Schiff tomorrow for his brazen and unlawful act of fabricating (making up) a totally phony conversation with the Ukraine President and U.S. President, me. Most have never seen such a thing!",,False,Thu Oct 17 01:14:36 +0000 2019,31292,1184638812150009858
92651,Twitter for iPhone,"Now the press is trying to sell the fact that I wanted a Moat stuffed with alligators and snakes, with an electrified fence and sharp spikes on top, at our Southern Border. I may be tough on Border Security, but not that tough. The press has gone Crazy. Fake News!",,False,Wed Oct 02 15:02:11 +0000 2019,23112,1179411261337067520
55080,Twitter for iPhone,"....He loves our Military and supports our Vets! Democrat Jim Hood will never give us his vote, is anti-Trump and pro-Crooked Hillary. Get out and VOTE for Tate Reeves on November 5th. He has my Complete and Total Endorsement!",realDonaldTrump,False,Sat Oct 26 20:20:04 +0000 2019,13658,1188188568654696448
65379,Twitter for iPhone,"Along with Pelosi and her boss AOC, the Do Nothing Democrat “leader.” https://t.co/PILyE1c220",,False,Sat Oct 05 00:55:23 +0000 2019,19266,1180285319784079360
66193,Twitter for iPhone,"Good job, I must say, by Bob Woodward on “Deface the Nation.” The CBS no name host(ess), and other guest, Peter Baker of The Failing New York Times, were totally biased, boring and wrong (as usual), but Woodward was cool, calm and interesting. Thank you Bob!",,False,Sun Oct 06 23:05:39 +0000 2019,14263,1180982480083570688
35896,Twitter for iPhone,https://t.co/YBmYOsGdK3 https://t.co/LWCWvpeIqn,,False,Sat Oct 12 19:13:52 +0000 2019,9224,1183098478232256512
78829,Twitter for iPhone,"Adam Schiff now doesn’t seem to want the Whistleblower to testify. NO! Must testify to explain why he got my Ukraine conversation sooo wrong, not even close. Did Schiff tell him to do that? We must determine the Whistleblower’s identity to determine WHY this was done to the USA..",,False,Mon Oct 14 10:39:09 +0000 2019,20668,1183693718500659200
73874,Twitter for iPhone,Chicago will never stop its crime wave with the current Superintendent of Police. It just won’t happen! Thank you to Kevin Graham and all of the GREAT Chicago Police Officers I just had the privilege to meet. Tremendous crime fighting potential if allowed to do your thing!,,False,Fri Nov 01 12:39:58 +0000 2019,17452,1190247105841057805
104158,Twitter for iPhone,Hasn’t Adam Schiff been fully discredited by now? Do we have to continue listening to his lies?,,False,Tue Oct 08 16:06:26 +0000 2019,25157,1181601756347797505
112091,Twitter for iPhone,"1600 Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another 5 years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",,False,Fri Nov 01 01:32:44 +0000 2019,24066,1190079191355670529
167728,Twitter for iPhone,"Breaking News: Unemployment Rate, at 3.5%, drops to a 50 YEAR LOW. Wow America, lets impeach your President (even though he did nothing wrong!).",,False,Fri Oct 04 12:47:10 +0000 2019,37939,1180102056411095042
87598,Twitter for iPhone,There wasn’t ANYTHING said wrong in my conversation with the Ukrainian President. This is a Democrat Scam!,,False,Thu Oct 03 20:32:05 +0000 2019,18370,1179856669901111297
40380,Twitter for iPhone,Thanks Jim. Would be great to just run our Country! https://t.co/8GcmgQaVYK,,False,Sat Oct 05 02:58:05 +0000 2019,10060,1180316198598270981
47191,Twitter for iPhone,A Great Democrat Scam! https://t.co/LbkVT7UvXX,,False,Mon Oct 21 02:07:51 +0000 2019,15086,1186101761368571904
90272,Twitter for iPhone,Thank you Republicans. 185 out of 185 present voted for “US” last night. Really good!,,False,Tue Oct 22 11:54:36 +0000 2019,17695,1186611810931236870
59996,Twitter for iPhone,"So Congressman Tim Ryan of Ohio has finally dropped out of the race for President, registering ZERO in the polls &amp; unable to even qualify for the debate stage. See Tim, it’s not so easy out there if you don’t know what you’re doing. He wasn’t effective for USA workers, just talk!",,False,Fri Oct 25 12:15:58 +0000 2019,12810,1187704353324503040
77449,Twitter for iPhone,".....BY THE WAY, DON’T CALL ME AGAIN, I’LL CALL YOU WHEN YOU’VE DONE WHAT I’VE ASKED.’” A reminder, that wasn’t just stupid, it was FALSE.” @greggutfeld @GregGutfeldShow @FoxNews  I never said this. Schiff made it up and read it to Congress &amp; the American People. End Witch Hunt!",realDonaldTrump,False,Sun Oct 13 22:16:39 +0000 2019,20009,1183506864170029056
101319,Twitter for iPhone,#StopTheCoup,,False,Sat Oct 19 12:32:36 +0000 2019,30014,1185534210196627456
87973,Twitter for iPhone,"So if the so-called “Whistleblower” has all second hand information, and almost everything he has said about my “perfect” call with the Ukrainian President is wrong (much to the embarrassment of Pelosi &amp; Schiff), why aren’t we entitled to interview &amp; learn everything about....",,False,Tue Oct 01 13:19:23 +0000 2019,20062,1179023001989373952
85629,Twitter for iPhone,"Over the next 13 months, we are going to fight with all of our heart and soul – and we are going to win the Great State of Minnesota in 2020! #TrumpMinneapolis #KAG2020 https://t.co/c3FQnrPJWr",,False,Fri Oct 11 02:49:51 +0000 2019,21767,1182488455277924353
42065,Twitter for iPhone,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",realDonaldTrump,False,Fri Nov 01 14:08:18 +0000 2019,11705,1190269335224430592
78214,Twitter for iPhone,"Mitt, get off the stage, you’ve had your turn (twice)! https://t.co/zz6TA6XoGe",,False,Sat Oct 05 23:24:55 +0000 2019,19685,1180624940212641793
120956,Twitter for iPhone,"We have become a far greater Economic Power than ever before, and we are using that power for WORLD PEACE!",,False,Sun Oct 13 14:32:37 +0000 2019,26968,1183390085993119749
70726,Twitter for iPhone,"The Do Nothing Democrats are Con Artists, only looking to hurt the Republican Party and President. Their total focus is 2020, nothing more, and nothing less. The good news is that WE WILL WIN!!!!",,False,Wed Oct 09 12:22:04 +0000 2019,16467,1181907681512169472
71107,Twitter for iPhone,"Mississippi, there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee, @TateReeves. Tate is strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",,False,Wed Oct 02 23:27:52 +0000 2019,18841,1179538517992595458
50866,Twitter for iPhone,https://t.co/HvYx12NUkS,,False,Fri Nov 22 04:04:59 +0000 2019,16680,1197727653228425216
55201,Twitter for iPhone,"My friend Mike @GovDunleavy of the Great State of Alaska, is being treated very unfairly by the Democrats because he is doing an unbelievable job and fulfilling every one of his promises. Now they are trying to Recall him because his agenda is the Economy, Jobs, and protecting...",,False,Wed Oct 30 17:16:26 +0000 2019,14879,1189591903941152769
60908,Twitter for iPhone,But the Crooked Democrats don’t want people to know this! Thank you to Tim Morrison for your honesty. https://t.co/1AxrArFJ6c,,False,Fri Nov 01 03:48:12 +0000 2019,19156,1190113283078074369
45446,Twitter for iPhone,....He loves our Military and supports our Vets! Get out and Vote for Tate Reeves on November 5th. He has my Complete and Total Endorsement!,realDonaldTrump,False,Tue Oct 15 15:57:15 +0000 2019,11186,1184136159724740609
60186,Twitter for iPhone,"Republicans are very unified and energized in our fight on the Impeachment Hoax with the Do Nothing Democrats, and now  are starting to go after the Substance even more than the very infair Process because just a casual reading of the Transcript leads EVERYBODY to see that.....",,False,Wed Oct 30 11:32:09 +0000 2019,13596,1189505264376000512
39103,Twitter for iPhone,"LOUISIANA — Tomorrow, you will head to the polls and VOTE to REPLACE Liberal Democrat John Bel Edwards with a great new REPUBLICAN Governor! Get out and vote for either @DocAbraham or @EddieRispone (BOTH GREAT)! https://t.co/Qyu6z9nZXr",,False,Sat Oct 12 03:49:29 +0000 2019,10128,1182865849851338753
105877,Twitter for iPhone,"95% Approval Rating in the Republican Party. Thank you! Just won two Congressional Seats in North Carolina,  &amp; a Governors runoff in Louisiana, which Republicans should now win! Because of Impeachment Fraud, we will easily take back the House, add in the Senate, &amp; again win Pres!",,False,Wed Oct 16 11:25:52 +0000 2019,25975,1184430253541859328
21535,Twitter for iPhone,"...While we had the first prescription drug price decrease in 50 years, Americans still pay far too much for drugs – other countries pay far less – that is WRONG! We will soon be putting more options on the table...",realDonaldTrump,False,Fri Nov 22 19:04:35 +0000 2019,6427,1197954042342719488
86178,Twitter for iPhone,"Democrats just announced that they no longer want the Whistleblower to testify. But everything was about the Whistleblower (they no longer want the second Whistleblower either), which they don’t want because the account of my call bore NO RELATIONSHIP to the call itself.....",,False,Fri Oct 25 23:30:35 +0000 2019,21332,1187874122279337987
119689,Twitter for iPhone,"I can’t believe that Nancy Pelosi’s District in San Francisco is in such horrible shape that the City itself is in violation of many sanitary &amp; environmental orders, causing it to owe the Federal Government billions of dollars - and all she works on is Impeachment.....",,False,Sat Oct 26 11:29:04 +0000 2019,30882,1188054936942198784
63289,Twitter for iPhone,https://t.co/1EYKod0tee,,False,Tue Nov 26 21:28:17 +0000 2019,15657,1199439757400395776
154271,Twitter for iPhone,"I am the only person who can fight for the safety of our troops &amp; bring them home from the ridiculous &amp; costly Endless Wars, and be scorned. Democrats always liked that position, until I took it. Democrats always liked Walls, until I built them. Do you see what’s happening here?",,False,Thu Oct 17 04:39:26 +0000 2019,38147,1184690356027297793
41674,Twitter for iPhone,"Watch @TuckerCarlson, @seanhannity, @IngrahamAngle. Big News! @FoxNews",,False,Thu Nov 21 01:03:39 +0000 2019,10527,1197319631158988800
65045,Twitter for iPhone,Keep up the great work Kellie! https://t.co/PcAnK009EW,,False,Thu Oct 03 10:52:11 +0000 2019,15048,1179710734030249984
98790,Twitter for iPhone,"A GREAT evening in Minneapolis, Minnesota with incredible American Patriots. THANK YOU! https://t.co/b3UQEo0wPq",,False,Fri Oct 11 02:37:01 +0000 2019,25138,1182485222190915584
102209,Twitter for iPhone,Great news out of Turkey. News Conference shortly with @VP and @SecPompeo. Thank you to @RTErdogan. Millions of lives will be saved!,,False,Thu Oct 17 17:29:37 +0000 2019,26117,1184884179751731200
26134,Twitter for iPhone,"....including capturing thousands of ISIS fighters, mostly from Europe. But Europe did not want them back, they said you keep them USA! I said “NO, we did you a great favor and now you want us to hold them in U.S. prisons at tremendous cost. They are yours for trials.” They.....",realDonaldTrump,False,Mon Oct 07 11:40:34 +0000 2019,7200,1181172459325800448
212588,Twitter for iPhone,https://t.co/dOta1Z9gtZ,,False,Tue Oct 01 11:05:17 +0000 2019,55974,1178989254309011456
101671,Twitter for iPhone,"The first so-called second hand information “Whistleblower” got my phone conversation almost completely wrong, so now word is they are going to the bench and another “Whistleblower” is coming in from the Deep State, also with second hand info. Meet with Shifty. Keep them coming!",,False,Sun Oct 06 01:17:46 +0000 2019,26148,1180653341539483650
41785,Twitter Media Studio,https://t.co/bh1FyxfUiA,,False,Tue Oct 08 15:06:17 +0000 2019,13724,1181586618983034880
51401,Twitter for iPhone,https://t.co/HbgEgZsPZ9,,False,Wed Nov 20 18:03:40 +0000 2019,15531,1197213939030867968
68375,Twitter for iPhone,Schiff is a lying disaster for our Country. He should resign! https://t.co/ytwEy5NasJ,,False,Thu Oct 03 11:36:23 +0000 2019,19303,1179721857441902593
49171,Twitter for iPhone,"....feel EMPOWERED. There’s a movement happening on these campuses like I’ve never seen before. When you have 3000 students wanting to get into an event that couldn’t get in, that’s pretty remarkable!”  @charliekirk11 Turning Point USA   KEEP AMERICA GREAT!",realDonaldTrump,False,Wed Oct 23 12:29:22 +0000 2019,12109,1186982949180317697
64878,Twitter for iPhone,Democrat lawyer is same for both Whistleblowers? All support Obama and Crooked Hillary. Witch Hunt! https://t.co/KL78g24AXx,,False,Sun Oct 06 22:03:03 +0000 2019,18975,1180966726227386368
86934,Twitter for iPhone,"From the day I announced I was running for President, I have NEVER had a good @FoxNews Poll. Whoever their Pollster is, they suck. But @FoxNews is also much different than it used to be in the good old days. With people like Andrew Napolitano, who wanted to be a Supreme....",,False,Thu Oct 10 13:08:49 +0000 2019,21222,1182281834970980352
41620,Twitter for iPhone,The Do Nothing Democrats don’t have time to get it done! https://t.co/2cwyMtT3Gu,,False,Fri Oct 04 01:22:20 +0000 2019,11369,1179929713197883393
85924,Twitter for iPhone,"Democrats are allowing no transparency at the Witch Hunt hearings. If Republicans ever did this they would be excoriated by the Fake News. Let the facts come out from the charade of people, most of whom I do not know, they are interviewing for 9 hours each, not selective leaks.",,False,Tue Oct 15 13:40:00 +0000 2019,23366,1184101618901540864
99967,Twitter for iPhone,"Good news seems to be happening with respect to Turkey, Syria and the Middle East. Further reports to come later!",,False,Tue Oct 22 22:18:29 +0000 2019,21155,1186768817822806016
48336,Twitter for iPhone,....Order a couple of months ago saying that any school that does not uphold the First Amendment Rights of its students will lose Federal Funding. We have seen a huge change in how the Universities interact with us as a national &amp; local student organization. Our studends....,realDonaldTrump,False,Wed Oct 23 12:29:22 +0000 2019,11458,1186982948404449280
46111,Twitter for iPhone,THANK YOU #IACP2019! https://t.co/iUr5OpgT7X,,False,Mon Oct 28 16:54:09 +0000 2019,11819,1188861523655045124
47548,Twitter for iPhone,"Congratulations to @FoxNews, you left @CNN &amp; @MSNBC in the dust (that’s because the don’t tell the truth!). https://t.co/C87eV3Zp7B",,False,Thu Oct 31 12:50:35 +0000 2019,12407,1189887388832714752
45735,Twitter for iPhone,"""...blowing MASSIVE holes inside of the theory, the narrative, that Chairman Schiff has been providing to the public."" @RepLeeZeldin https://t.co/CUJhiKZfgr",,False,Thu Oct 03 23:19:12 +0000 2019,13785,1179898724899835904
135229,Twitter for iPhone,Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America. Today Nancy Pelosi closed Congress because she doesn’t care about American Workers!,,False,Wed Nov 20 23:18:50 +0000 2019,33503,1197293250115014656
142670,Twitter for iPhone,"Today, I was proud to sign the Autism CARES Bill! We support research for Americans with Autism and their families. You are not forgotten, we are fighting for you! https://t.co/syyaLR0sNq",,False,Tue Oct 01 01:18:42 +0000 2019,33201,1178841635716784129
74745,Twitter for iPhone,"“Adam Schiff’s connection to the Whistleblower is coming to light.” @FoxNews  These facts, and others, make it impossible for the ridiculous impeachment “scam” to go forward! Schiff has also committed a crime, perhaps treason, in making up a horrible statement and reading....",,False,Fri Oct 04 22:27:19 +0000 2019,18968,1180248056241049601
47296,Twitter for iPhone,A despicable human being! https://t.co/3KpgUuRaXU,,False,Sun Oct 13 12:24:47 +0000 2019,11667,1183357914922258433
69307,Twitter for iPhone,"....We have one of three choices: Send in thousands of troops and win Militarily, hit Turkey very hard Financially and with Sanctions, or mediate a deal between Turkey and the Kurds!",realDonaldTrump,False,Thu Oct 10 20:07:30 +0000 2019,16067,1182387198164946944
77810,Twitter for iPhone,.@SecAzar and I will soon release a plan to let Florida and other States import prescription drugs that are MUCH CHEAPER than what we have now! Hard-working Americans don’t deserve to pay such high prices for the drugs they need. We are fighting DAILY to make sure this HAPPENS...,,False,Fri Nov 22 19:04:34 +0000 2019,20492,1197954041139146754
49847,Twitter for iPhone,"Why do @ShannonBream &amp; @FoxNews waste airtime on Democrat Rep. Eric Swalwell, who recently left the Presidential Primaries having attained a grand number of ZERO in the polls. I don’t even know how that is possible. Fox should stay with the people that got them there, not losers!",,False,Thu Nov 21 12:26:31 +0000 2019,12551,1197491477573709825
54438,Twitter for iPhone,Happy National Farmers Day! https://t.co/zqhaDCikQg,,False,Sat Oct 12 20:12:52 +0000 2019,11653,1183113326374600705
98819,Twitter for iPhone,"Adam Schiff should only be so lucky to have the brains, honor and strength of Secretary of State Mike Pompeo. For a lowlife like Schiff, who completely fabricated my words and read them to Congress as though they were said by me, to demean a First in Class at West Point, is SAD!",,False,Wed Oct 02 15:39:07 +0000 2019,26549,1179420554601910272
75661,Twitter for iPhone,"Thank you to @senatemajldr Mitch McConnell and @GOPLeader Kevin McCarthy for their Great Leadership! There has never been so much unity and spirit in the Republican Party, as there is right now!",,False,Fri Nov 22 18:53:37 +0000 2019,18136,1197951285238083585
46453,Twitter for iPhone,“The new House Resolution gives Adam Schiff (the most dishonest man in politics) the power unilaterally to release edited transcripts. Rule 10 gives Chairman Schiff absolutely no jurisdiction. Subpoenas issued as part of Dems’ Impeachment inquiry are illegal.” Sam Dewey @FoxNews,,False,Thu Nov 21 13:16:48 +0000 2019,13661,1197504134645211137
36182,Twitter for iPhone,....”Nothing gives Schiff jurisdiction over Impeachment.”,realDonaldTrump,False,Thu Nov 21 13:16:50 +0000 2019,9876,1197504142178242560
182728,Twitter for iPhone,"As the President of the United States, I have an absolute right, perhaps even a duty, to investigate, or have investigated, CORRUPTION, and that would include asking, or suggesting, other Countries to help us out!",,False,Fri Oct 04 01:04:38 +0000 2019,41733,1179925259417468928
53369,Twitter for iPhone,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",realDonaldTrump,False,Sat Oct 26 20:17:18 +0000 2019,14639,1188187872114946054
66715,Twitter for iPhone,"“It was just a congenial phone call, but its become so big. I’ve never seen the Media work so hard with so little.” @greggutfeld @FoxNews  Witch Hunt!",,False,Thu Oct 03 21:21:44 +0000 2019,15302,1179869164632043520
48514,Twitter for iPhone,".....President Trump said the Ukraine President should just do the right thing (No Quid Pro Quo). You shouldn’t charge, but you cannot convict, a sitting president on the basis of conflicting and ambiguous evidence, and destabilize the American Government.” Thank you Ken!",realDonaldTrump,False,Thu Nov 21 15:18:33 +0000 2019,12646,1197534774182785027
58609,Twitter for iPhone,"....I have just been notified that some European Nations are now willing, for the first time, to take the ISIS Fighters that came from their nations. This is good news, but should have been done after WE captured them. Anyway, big progress being made!!!!",realDonaldTrump,False,Fri Oct 18 15:42:37 +0000 2019,14139,1185219643432230913
52407,Twitter for iPhone,https://t.co/uElgSLSoJ8,,False,Sun Oct 06 02:12:50 +0000 2019,18338,1180667198093824001
93370,Twitter for iPhone,"“Donald J. Trump is an absolutely historic President already, in less than 3 years in office. His record is there for everyone to look at &amp; to examine and compare. This is an illegitimate effort to overthrow a President, not a formal Impeachment inquiry.” @LouDobbs  Thank you Lou",,False,Fri Oct 25 12:54:24 +0000 2019,23410,1187714024378646531
91722,Twitter for iPhone,"“This President is the most patriotic President I’ve seen in many years. He is going to do what is good for Americans.”  Congressman Brian Babin, Texas. Thank you Brian!",,False,Thu Oct 17 00:12:38 +0000 2019,18345,1184623216742014977
61028,Twitter for iPhone,"The lightweight mayor is hurting the great police and other wonderful supporters. 72,000 ticket requests already. Dump Frey and Omar! Make America Great Again! https://t.co/ibTqvSbsbn",,False,Tue Oct 08 12:10:17 +0000 2019,19536,1181542327711600642
58732,Twitter for iPhone,"....the area and start a new war all over again. Turkey is a member of NATO. Others say STAY OUT, let the Kurds fight their own battles (even with our financial help). I say hit Turkey very hard financially &amp; with sanctions if they don’t play by the rules! I am watching closely.",realDonaldTrump,False,Thu Oct 10 13:27:01 +0000 2019,13483,1182286414353981440
76535,Twitter for iPhone,"Young campus Conservatives are flocking to Turning Point USA &amp; other Conservative speaker events all over the Country, AND IN RECORD NUMBERS. Thousands of students are turning out. “I just want to compliment the President of the United States for signing that historic Executive..",,False,Wed Oct 23 12:29:22 +0000 2019,19048,1186982946336624640
122943,Twitter for iPhone,"Had a beautiful dinner last night at Camp David in celebration of the 10th Wedding Anniversary of Ivanka and Jared. Attended by a small number of family and friends, it could not have been nicer. Camp David is a special place. Cost of the event will be totally paid for by me!",,False,Sat Oct 26 11:21:15 +0000 2019,23714,1188052969813614592
47170,Twitter for iPhone,".....the call with the Ukrainian President was a totally appropriate one. As he said, “No Pressure.” This Impeachment nonsense is just a continuation of the Witch Hunt Hoax, which has been going on since before I even got elected. Rupublicans, go with Substance and close it out!",realDonaldTrump,False,Wed Oct 30 11:32:09 +0000 2019,10419,1189505265151991809
37143,Twitter for iPhone,See you there! https://t.co/msBoZ1TbNX,,False,Sat Oct 19 22:26:59 +0000 2019,8698,1185683791639187459
34863,Twitter Media Studio,https://t.co/Q6NhPEz2Qv,,False,Mon Oct 14 16:17:54 +0000 2019,11147,1183778969725865985
45818,Twitter for iPhone,Will be interviewed by @seanhannity tonight at 9:00 P.M. on @FoxNews. Enjoy!,,False,Mon Oct 21 23:06:16 +0000 2019,10586,1186418453202247684
95261,Twitter for iPhone,"....This makes Nervous Nancy every bit as guilty as Liddle’ Adam Schiff for High Crimes and Misdemeanors, and even Treason. I guess that means that they, along with all of those that evilly “Colluded” with them, must all be immediately Impeached!",realDonaldTrump,False,Mon Oct 07 02:27:50 +0000 2019,26943,1181033360241709056
115710,Twitter for iPhone,"I have been watching people making phone calls my entire life. My hearing is, and has been, great. Never have I been watching a person making a call, which was not on speakerphone, and been able to hear or understand a conversation. I’ve even tried, but to no avail. Try it live!",,False,Thu Nov 21 14:27:40 +0000 2019,24838,1197521967777222656
70117,Twitter for iPhone,"This number, based on the Economy &amp; how well our Country is doing, would potentially be 75% if not for the Fake News &amp; Phony Witch Hunt. 95% Approval Rating in the Republican Party! https://t.co/GFLxcNJOkk",,False,Thu Oct 17 17:02:43 +0000 2019,17647,1184877410946187264
68578,Twitter for iPhone,Adam should be Impeached! https://t.co/q7YRUWsJxy,,False,Tue Oct 08 04:13:31 +0000 2019,19474,1181422346697138176
136528,Twitter for iPhone,The Greatest Economy in American History!,,False,Wed Oct 30 11:38:06 +0000 2019,25008,1189506762904395776
68034,Twitter for iPhone,"Just spoke to President @RTErdogan of Turkey. He told me there was minor sniper and mortar fire that was quickly eliminated. He very much wants the ceasefire, or pause, to work. Likewise, the Kurds want it, and the ultimate solution, to happen. Too bad there wasn’t.....",,False,Fri Oct 18 15:42:37 +0000 2019,16321,1185219641972539392
86614,Twitter for iPhone,"“What has happened here with the Anthony Wiener laptop, the Server, all of the Emails between Huma Abedin and Hillary Clinton, the deleted Clinton Emails - what is going on?” @LouDobbs  Joe D &amp; Victoria T!",,False,Thu Oct 17 00:58:22 +0000 2019,27452,1184634725677314050
55506,Twitter for iPhone,"“The witness was asked at least 20 times, and there definitely was no Quid Pro Quo.”  @RepMarkMeadows @FoxNews  Their whole case was built around this, now they no longer mention!",,False,Fri Oct 04 13:47:59 +0000 2019,15265,1180117361380200448
81835,Twitter for iPhone,"Supposedly, according to the Corrupt Media, the Ukraine call “concerned” today’s Never Trumper witness. Was he on the same call that I was? Can’t be possible! Please ask him to read the Transcript of the call. Witch Hunt!",,False,Tue Oct 29 13:09:14 +0000 2019,20455,1189167309455331328
70723,Twitter for iPhone,".@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars, for the last two years, paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency, therefore paying the cost!",,False,Sun Oct 06 23:54:51 +0000 2019,19760,1180994860188360704
36463,Twitter for iPhone,Great Book! https://t.co/HYO77j6KRT,,False,Fri Oct 25 23:40:48 +0000 2019,8814,1187876694859882503
52194,Twitter Media Studio,"Years of BAD GOVERNMENT, such a sorry thing to see! https://t.co/H1r2Be2YS6",,False,Thu Oct 17 01:11:05 +0000 2019,17144,1184637926212341760
33674,Twitter for iPhone,https://t.co/sI5hZ81ASL,realDonaldTrump,False,Thu Oct 10 14:40:15 +0000 2019,8162,1182304844683632642
34412,Twitter Media Studio,Thank you @KimStrassel and @AndrewCMcCarthy! https://t.co/aR6J1KIPRX,,False,Sat Oct 05 04:17:14 +0000 2019,9944,1180336118207787008
47939,Twitter for iPhone,https://t.co/0DTxsaGKZ1,,False,Sat Oct 12 19:08:53 +0000 2019,12061,1183097223674056705
52433,Twitter Media Studio,The Greatest Witch Hunt in the history of our Country! https://t.co/5wvry1rkBT,,False,Thu Oct 03 23:02:18 +0000 2019,15470,1179894472739627008
103985,Twitter for iPhone,"The Biden family was PAID OFF, pure and simple! The fake news must stop making excuses for something that is totally inexcusable. Sleepy Joe said he never spoke to the Ukrainian company, and then the picture came out where he was playing golf with the company boss and Hunter.....",,False,Sun Oct 06 16:42:26 +0000 2019,28637,1180886039801602048
45067,Twitter for iPhone,"....If there is a Runoff in Louisiana, you will have a great new Republican Governor who will Cut your Taxes and Car Insurance, and do a fabulous job for you and your family. Vote Republican, the Party of Honest Abe Lincoln!",realDonaldTrump,False,Wed Oct 09 01:43:15 +0000 2019,10735,1181746918474440705
27472,Twitter for iPhone,"....They exonerated him completely of being an agent of Russia (Recently Crooked Hillary charged Tulsi Gabbard &amp; Jill Stein with the same thing-SICK), and yet Mr. Comey still runs to the White House on February 14 and conjures up the Obstruction of Justice narrative against.....",realDonaldTrump,False,Sat Oct 26 11:02:32 +0000 2019,8667,1188048257177587712
109336,Twitter for iPhone,"The deal I just made with China is, by far, the greatest and biggest deal ever made for our Great Patriot Farmers in the history of our Country. In fact, there is a question as to whether or not this much product can be produced? Our farmers will figure it out. Thank you China!",,False,Sat Oct 12 14:09:12 +0000 2019,25159,1183021805570801665
112478,Twitter for iPhone,"Support for Impeachment is dropping like a rock, down into the 20’s in some Polls. Dems should now get down to work and finally approve USMCA, and much more!",,False,Mon Nov 25 12:54:31 +0000 2019,26805,1198948075928268800
244358,Twitter for iPhone,ISIS has a new leader. We know exactly who he is!,,False,Fri Nov 01 13:38:39 +0000 2019,42021,1190261874371244032
39245,Twitter for iPhone,Great job Richard! https://t.co/Uv8xgZPshu,,False,Thu Oct 03 11:22:55 +0000 2019,9147,1179718467060211713
76711,Twitter for iPhone,"One of the great things about the China Deal is the fact that, for various reasons, we do not have to go through the very long and politically complex Congressional Approval Process. When the deal is fully negotiated, I sign it myself on behalf of our Country. Fast and Clean!",,False,Fri Oct 11 14:15:49 +0000 2019,16275,1182661081849835520
85479,Twitter for iPhone,"We are simultaneously fighting the Fake News Media and their partner, the Democrat Party. Always tough to beat the “Press,” but people are beginning to see how totally CORRUPT they are, and it makes our job a whole lot easier!",,False,Fri Oct 04 01:35:11 +0000 2019,22880,1179932948138725377
47866,Twitter for iPhone,Thanks Lee! https://t.co/TE5xHk3YzO,,False,Fri Nov 01 12:09:10 +0000 2019,12178,1190239355627098112
79443,Twitter for iPhone,"This isn’t about a Campaign, this is about Corruption on a massive scale! https://t.co/DOCvfM8eqi",,False,Fri Oct 04 01:44:10 +0000 2019,22297,1179935210445647882
64408,Twitter for iPhone,"“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call, yesterdays witness knew that and had no problems (nor did any of them). Facts matter, and that’s why this is not about Impeachment.” Guy Lewis, former prosecutor...",,False,Fri Nov 01 13:52:19 +0000 2019,16870,1190265313620836352
42390,Twitter for iPhone,Do you believe this?  A total Scam! https://t.co/ihJmne0AbW,,False,Fri Oct 11 15:35:54 +0000 2019,13616,1182681234880847872
